Player,Team,Role,Cost,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Vydra,BUR,FWD,5.0,0.8%,0.7,5.0,124.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.6,27.1,65.0,10.1,0.7,0.0,0.1,1.0,1.2,59232.0,61732.0,0.0,0.0
Le Marchand,FUL,DEF,4.3,0.1%,0.2,1.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,12.6,1.6,1.0,1.6,0.2,0.0,0.0,0.2,0.5,1189.0,7978.0,-2.0,2.0
Marçal,WOL,DEF,4.9,0.2%,0.7,8.0,120.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,20.4,12.8,10.0,4.4,0.7,0.0,0.1,1.6,2.0,22118.0,30565.0,-1.0,1.0
Lamela,TOT,MID,5.9,0.2%,0.3,6.0,118.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,23.8,29.1,91.0,14.4,0.3,0.0,0.1,1.0,1.5,8733.0,13782.0,-1.0,1.0
Kebano,FUL,MID,4.8,0.1%,0.5,5.0,115.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.4,14.6,47.0,5.9,0.5,0.0,0.1,1.0,1.2,2458.0,9195.0,-2.0,2.0
Gündogan,MCI,MID,5.4,0.3%,1.0,3.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.4,34.4,10.0,5.7,1.0,0.0,0.2,0.6,1.5,12519.0,32314.0,-1.0,1.0
Edwards,WBA,MID,4.9,0.0%,0.7,4.0,113.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.8,12.0,39.0,6.3,0.7,0.0,0.1,0.8,1.0,433.0,1621.0,-1.0,1.0
Smallbone,SOU,MID,4.5,0.4%,0.0,3.0,111.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.2,4.1,0.0,1.1,0.0,0.0,0.0,0.7,1.5,23053.0,30539.0,0.0,0.0
Agüero,MCI,FWD,10.4,2.3%,1.0,3.0,109.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,36.8,18.0,5.8,1.0,0.0,0.1,0.3,1.5,192225.0,313839.0,-1.0,1.0
Lemina,FUL,MID,4.5,0.5%,0.8,4.0,107.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,6.3,8.0,3.1,0.8,0.0,0.2,0.9,1.3,8879.0,55914.0,0.0,0.0
Nketiah,ARS,FWD,5.7,0.7%,1.0,13.0,106.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,40.6,4.2,42.0,8.5,1.0,0.0,0.2,2.3,2.2,28500.0,107829.0,-3.0,3.0
Murphy,NEW,MID,4.9,0.0%,3.0,10.0,106.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,51.4,15.7,7.0,7.4,3.0,1.0,0.6,2.0,5.0,1463.0,2145.0,-1.0,1.0
Walcott,SOU,MID,5.8,0.2%,1.5,6.0,102.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.8,54.1,9.0,9.0,1.5,0.0,0.3,1.0,3.0,6073.0,14938.0,-2.0,2.0
Iheanacho,LEI,FWD,5.7,0.3%,1.0,4.0,101.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.6,38.1,29.0,7.6,1.0,0.0,0.2,0.7,1.3,9353.0,36102.0,-3.0,3.0
Fuchs,LEI,DEF,4.5,0.1%,2.0,7.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,27.0,3.0,0.0,3.0,2.0,0.0,0.4,1.6,3.5,5623.0,4449.0,0.0,0.0
Torres,MCI,MID,6.9,0.8%,1.7,7.0,99.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.6,24.0,41.0,8.2,1.7,0.0,0.2,1.0,2.3,21496.0,51126.0,-1.0,1.0
Bailly,MUN,DEF,4.9,0.2%,-0.7,-1.0,98.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,25.0,0.1,0.0,2.5,-0.7,0.0,-0.1,-0.2,-0.5,8032.0,16465.0,-1.0,1.0
Partey,ARS,MID,5.0,0.8%,1.0,2.0,97.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,11.6,14.1,0.0,2.5,1.0,0.0,0.2,0.4,1.0,62434.0,12872.0,0.0,0.0
Davies,EVE,MID,5.4,0.1%,0.7,4.0,92.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.2,2.8,0.0,2.5,0.7,0.0,0.1,0.7,1.3,2524.0,6603.0,-1.0,1.0
Matip,LIV,DEF,5.4,0.3%,0.2,2.0,91.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.6,0.8,17.0,3.0,0.2,0.0,0.0,0.4,1.0,11592.0,28581.0,-1.0,1.0
Kolasinac,ARS,DEF,4.8,0.2%,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.6,5.4,4.0,1.3,0.0,0.0,0.0,0.4,2.0,4226.0,13965.0,-2.0,2.0
Lowton,BUR,DEF,4.4,0.1%,0.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.2,1.3,0.0,1.7,0.7,0.0,0.2,0.5,2.0,1224.0,7094.0,-1.0,1.0
Caballero,CHE,GKP,4.8,0.3%,0.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,1.0,4352.0,14714.0,-2.0,2.0
Cahill,CRY,DEF,4.5,0.1%,0.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,2.6,0.7,0.0,0.2,0.4,2.0,3628.0,5079.0,0.0,0.0
Rodák,FUL,GKP,4.4,0.4%,0.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,18.2,0.0,0.0,1.8,0.0,0.0,0.0,0.2,1.0,8390.0,19051.0,-1.0,1.0
Stones,MCI,DEF,4.9,0.4%,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.2,0.3,0.0,2.1,0.0,0.0,0.0,0.4,2.0,19553.0,27811.0,-1.0,1.0
Laporte,MCI,DEF,6.0,2.5%,0.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.8,0.7,6.0,1.8,0.7,0.0,0.1,0.3,2.0,49515.0,217574.0,0.0,0.0
Jesus,MCI,FWD,9.3,0.7%,0.0,6.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,47.0,13.8,45.0,10.6,0.0,0.0,0.0,0.6,6.0,121853.0,206890.0,-2.0,2.0
Hegazi,WBA,DEF,4.3,0.4%,2.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.6,0.3,0.0,2.0,2.0,0.0,0.5,1.4,6.0,11713.0,64244.0,-2.0,2.0
Rodriguez,BUR,FWD,5.9,0.3%,0.7,3.0,88.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3.8,12.8,13.0,3.0,0.7,0.0,0.1,0.5,1.0,7637.0,44101.0,-1.0,1.0
Poveda-Ocampo,LEE,MID,4.4,0.5%,0.7,3.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.8,16.1,43.0,7.2,0.7,0.0,0.2,0.7,1.0,32109.0,24454.0,-1.0,1.0
Hernández,LEE,MID,5.8,0.4%,0.7,4.0,87.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.6,17.4,34.0,6.1,0.7,0.0,0.1,0.7,1.3,14290.0,110553.0,-2.0,2.0
Robson-Kanu,WBA,FWD,5.3,0.1%,0.3,3.0,84.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.2,10.7,16.0,3.4,0.3,0.0,0.1,0.6,1.0,6615.0,26779.0,-2.0,2.0
Yarmolenko,WHU,MID,5.7,0.1%,0.7,3.0,81.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.4,17.2,29.0,5.0,0.7,0.0,0.1,0.5,0.8,2629.0,12632.0,-3.0,3.0
Fosu-Mensah,MUN,DEF,4.4,0.1%,0.0,0.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.8,30.5,16.0,6.4,0.0,0.0,0.0,0.0,0.0,3643.0,5954.0,-1.0,1.0
Brewster,SHU,FWD,4.5,6.9%,0.7,2.0,79.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,11.4,2.0,1.5,0.7,0.0,0.2,0.4,1.0,484259.0,382921.0,0.0,0.0
Shackleton,LEE,MID,4.8,0.0%,1.0,4.0,78.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.2,16.9,6.0,3.4,1.0,0.0,0.2,0.8,2.0,940.0,2529.0,-2.0,2.0
Groß,BHA,MID,5.8,0.1%,1.0,5.0,72.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.8,48.3,10.0,7.9,1.0,0.0,0.2,0.9,1.0,1451.0,7955.0,-2.0,2.0
Clyne,CRY,DEF,4.5,0.1%,3.0,6.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.2,0.4,0.0,0.5,3.0,0.0,0.7,1.3,6.0,4495.0,941.0,0.0,0.0
Noble,WHU,MID,4.8,0.7%,0.3,4.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,12.8,0.0,2.0,0.3,0.0,0.1,0.8,1.3,5470.0,102981.0,-2.0,2.0
Ritchie,NEW,MID,4.9,0.0%,0.0,2.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.6,23.3,18.0,5.3,0.0,0.0,0.0,0.4,2.0,1191.0,6266.0,-1.0,1.0
Milner,LIV,MID,5.3,0.1%,0.8,4.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,22.3,6.0,4.5,0.8,0.0,0.2,0.8,1.0,2125.0,9512.0,-2.0,2.0
Alli,TOT,MID,7.5,0.6%,0.3,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.4,13.7,25.0,4.8,0.3,0.0,0.0,0.3,1.0,16181.0,232483.0,-5.0,5.0
Delph,EVE,MID,4.9,0.0%,0.7,2.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.4,2.7,0.0,1.1,0.7,0.0,0.1,0.4,1.0,1505.0,2759.0,-1.0,1.0
Field,WBA,MID,4.8,0.0%,0.3,3.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.5,0.0,2.0,0.3,0.0,0.1,0.6,1.0,356.0,1384.0,-2.0,2.0
Brady,BUR,MID,5.0,0.0%,0.3,2.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.2,2.5,17.0,2.7,0.3,0.0,0.1,0.4,1.0,925.0,3379.0,0.0,0.0
van de Beek,MUN,MID,6.8,2.3%,0.7,9.0,60.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,41.6,16.5,31.0,8.9,0.7,0.0,0.1,1.3,2.2,149602.0,249937.0,-2.0,2.0
Minamino,LIV,MID,6.1,0.2%,0.8,4.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2,1.6,30.0,3.8,0.8,0.0,0.1,0.7,1.0,2840.0,27858.0,-4.0,4.0
Jones,LIV,MID,4.4,0.5%,0.2,2.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.2,14.6,2.0,2.5,0.2,0.0,0.0,0.5,1.0,25461.0,30119.0,-1.0,1.0
Ünder,LEI,MID,5.9,0.1%,1.7,5.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.6,14.6,8.0,4.5,1.7,0.0,0.3,0.8,2.5,6208.0,3945.0,-1.0,1.0
Haller,WHU,FWD,6.1,0.2%,0.7,9.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,36.8,11.7,47.0,9.5,0.7,0.0,0.1,1.5,1.8,5384.0,31996.0,-4.0,4.0
Tella,SOU,MID,4.4,0.4%,0.3,3.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.8,3.0,0.7,0.3,0.0,0.1,0.7,1.0,27111.0,16520.0,-1.0,1.0
Tomori,CHE,DEF,4.8,0.3%,0.0,0.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.6,0.1,0.0,2.7,0.0,0.0,0.0,0.0,0.0,5614.0,17576.0,-2.0,2.0
Bernard,EVE,MID,5.8,0.1%,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,14.0,27.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,3192.0,9994.0,-2.0,2.0
Phillips,WBA,MID,5.2,0.1%,0.3,3.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.6,0.9,10.0,1.5,0.3,0.0,0.1,0.6,0.8,1442.0,7041.0,-3.0,3.0
Traoré,AVL,MID,5.9,0.0%,1.0,4.0,42.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.8,2.6,47.0,5.6,1.0,0.0,0.2,0.7,1.0,5576.0,3982.0,-1.0,1.0
Mustafi,ARS,DEF,5.0,0.0%,0.2,1.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.6,1.0,0.0,0.9,0.2,0.0,0.0,0.2,1.0,10131.0,10325.0,0.0,0.0
Johnson,WHU,DEF,4.0,2.2%,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.8,1.3,0.0,0.5,0.0,0.0,0.0,0.2,1.0,56878.0,91986.0,0.0,0.0
Fabio Silva,WOL,FWD,5.3,0.6%,0.0,2.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.2,13.1,40.0,5.6,0.0,0.0,0.0,0.4,1.0,24225.0,78244.0,-2.0,2.0
Delap,MCI,FWD,4.5,0.9%,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.2,0.0,0.0,0.0,0.2,1.0,113318.0,67767.0,0.0,0.0
Albrighton,LEI,MID,5.3,0.1%,0.3,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,11.8,2.0,1.6,0.3,0.0,0.1,0.6,1.0,2817.0,9916.0,-2.0,2.0
Mac Allister,BHA,MID,5.3,0.1%,3.3,10.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,42.4,1.4,7.0,5.1,3.3,0.0,0.6,1.9,5.0,1691.0,3035.0,-2.0,2.0
Gordon,EVE,MID,4.4,0.4%,0.3,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.2,1.2,2.0,0.7,0.3,0.0,0.1,0.2,1.0,13746.0,37597.0,-1.0,1.0
Cavani,MUN,FWD,8.0,0.6%,0.5,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,2.4,0.5,0.0,0.1,0.1,1.0,66514.0,25857.0,0.0,0.0
Hoever,WOL,DEF,4.5,0.0%,0.3,2.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.8,15.2,2.0,3.1,0.3,0.0,0.1,0.4,1.0,2323.0,1277.0,0.0,0.0
Davis,AVL,FWD,4.4,9.2%,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.4,12.9,6.0,2.3,0.0,0.0,0.0,0.2,1.0,408361.0,813788.0,-1.0,1.0
Jahanbakhsh,BHA,MID,5.4,0.0%,0.0,5.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,30.6,41.5,28.0,10.0,0.0,0.0,0.0,0.9,1.7,1081.0,3100.0,-1.0,1.0
Ziyech,CHE,MID,7.9,1.2%,0.7,2.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,15.9,0.0,1.9,0.7,0.0,0.1,0.3,1.0,62314.0,130957.0,-1.0,1.0
Long,SOU,FWD,5.3,0.7%,0.7,4.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.6,6.0,0.7,0.7,0.0,0.1,0.8,1.0,22957.0,78717.0,-2.0,2.0
Buur,WOL,DEF,4.0,2.5%,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.5,0.0,0.1,0.0,0.0,0.0,0.2,1.0,150358.0,126138.0,0.0,0.0
Harper,WBA,MID,4.4,0.5%,0.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,1.8,0.0,0.4,0.0,0.0,0.0,0.2,1.0,20522.0,27657.0,-1.0,1.0
Vitinha,WOL,MID,4.9,0.0%,0.0,2.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.6,12.9,0.0,2.2,0.0,0.0,0.0,0.4,1.0,846.0,2415.0,-1.0,1.0
Slimani,LEI,FWD,5.0,0.1%,0.5,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,11.7,6.0,1.8,0.5,0.0,0.1,0.2,1.0,4036.0,1366.0,0.0,0.0
van Aanholt,CRY,DEF,5.4,0.2%,0.3,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.8,0.7,7.0,1.2,0.3,0.0,0.1,0.2,1.0,16302.0,8534.0,-1.0,1.0
Lowe,SHU,DEF,4.4,0.1%,0.3,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2,0.1,0.0,0.1,0.3,0.0,0.1,0.2,1.0,621.0,3003.0,-1.0,1.0
Bale,TOT,MID,9.5,1.2%,0.3,1.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.2,0.0,11.0,1.3,0.3,0.0,0.0,0.1,1.0,121516.0,41611.0,0.0,0.0
Giroud,CHE,FWD,6.7,0.7%,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.8,6.0,0.8,0.0,0.0,0.0,0.1,1.0,10965.0,65113.0,-3.0,3.0
Raphinha,LEE,MID,5.5,0.0%,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,5.0,10.0,1.5,1.0,0.0,0.2,0.4,1.0,4236.0,1474.0,0.0,0.0
Sean Longstaff,NEW,MID,4.8,0.1%,0.7,3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.9,1.0,0.3,0.7,0.0,0.1,0.6,1.0,1500.0,5573.0,-2.0,2.0
Nakamba,AVL,MID,4.4,0.4%,0.2,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,8.4,0.6,7.0,1.7,0.2,0.0,0.0,0.2,0.5,9574.0,22841.0,-1.0,1.0
Ramsey,AVL,MID,4.5,0.1%,0.2,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.0,4128.0,1773.0,0.0,0.0
Kean,EVE,FWD,5.8,0.2%,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,11.0,0.9,0.0,0.0,0.0,0.3,1.0,7771.0,32274.0,-2.0,2.0
Choudhury,LEI,MID,4.8,0.1%,0.7,2.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,1.6,0.0,0.5,0.7,0.0,0.1,0.4,1.0,1385.0,3947.0,-2.0,2.0
Davis,LEE,DEF,4.0,1.4%,0.3,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1,0.2,1.0,39331.0,52663.0,0.0,0.0
Obafemi,SOU,FWD,4.8,1.3%,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.2,1.0,43425.0,135613.0,-2.0,2.0
Lanzini,WHU,MID,6.4,0.1%,1.7,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,34.4,0.5,7.0,4.2,1.7,0.0,0.3,0.8,5.0,4816.0,3984.0,-1.0,1.0
Zinchenko,MCI,DEF,5.5,0.2%,0.3,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,1.2,0.0,0.2,0.3,0.0,0.1,0.2,1.0,3321.0,20393.0,0.0,0.0
El Mohamady,AVL,DEF,4.4,0.3%,0.2,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6,11.1,2.0,1.7,0.2,0.0,0.0,0.2,1.0,6822.0,18995.0,-1.0,1.0
Benteke,CRY,FWD,5.5,0.2%,0.3,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,6.0,1.0,0.3,0.0,0.1,0.4,1.0,16544.0,22697.0,0.0,0.0
Ighalo,MUN,FWD,6.2,0.2%,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.0,0.2,0.0,0.0,0.0,0.2,1.0,5524.0,17687.0,-3.0,3.0
Diallo,SOU,MID,4.5,0.0%,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.4,11.7,4.0,2.0,1.0,0.0,0.2,0.4,1.0,1033.0,312.0,0.0,0.0
Felipe Anderson,WHU,MID,6.2,0.2%,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4,0.4,2.0,0.5,0.0,0.0,0.0,0.3,1.0,4600.0,32154.0,-3.0,3.0
Morgan,LEI,DEF,4.4,0.1%,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,5958.0,6686.0,-1.0,1.0
N'Lundulu,SOU,FWD,4.5,0.0%,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.0,1173.0,146.0,0.0,0.0
Rodon,TOT,DEF,5.0,0.0%,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.0,329.0,62.0,0.0,0.0
Snodgrass,WHU,MID,5.8,0.1%,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1,0.2,1.0,785.0,6543.0,-2.0,2.0
Macey,ARS,GKP,4.0,1.2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84958.0,32336.0,0.0,0.0
Rúnarsson,ARS,GKP,4.5,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,554.0,0.0,0.0
Sokratis,ARS,DEF,4.9,0.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10193.0,17530.0,-1.0,1.0
Cédric,ARS,DEF,4.7,0.2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2473.0,29292.0,-3.0,3.0
Marí,ARS,DEF,4.4,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,631.0,-1.0,1.0
