Player,Season,Gameweek,Opponent,Team,Home,Role,Cost,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Ndidi,21,6,ARS,LEI,0,MID,4.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,1.5,0.0,4.9,0.0,0.0,0.0,1.0,2.5,89.0,3123.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Maddison,21,6,ARS,LEI,0,MID,7.0,2.4,1.0,2.0,84.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,40.2,45.8,41.0,12.4,1.0,0.0,0.1,2.1,3.0,11499.0,14052.0,0.0,0.0,5,0.0,0.07,0.07,0.0,0.03,0.0,0.1,0.1,0.06,0.16,0.16,0.1,0.04,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Amartey,21,6,ARS,LEI,0,DEF,4.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,1.8,0.0,2.4,0.0,0.0,0.0,0.0,0.0,249.0,5536.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Iheanacho,21,6,ARS,LEI,0,FWD,5.7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,38.1,29.0,7.6,1.0,0.0,0.2,0.7,1.3,1054.0,1760.0,-3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.34,0.44,0.44,0.44,0.0,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Fuchs,21,6,ARS,LEI,0,DEF,4.5,0.1,2.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,27.0,3.0,0.0,3.0,2.0,0.0,0.4,1.6,3.5,641.0,372.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.34,0.34,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Ünder,21,6,ARS,LEI,0,MID,5.9,0.1,1.7,4.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.6,14.6,8.0,4.5,1.7,0.0,0.3,0.8,2.5,836.0,388.0,-1.0,1.0,2,0.0,0.0,0.0,0.37,0.6599999999999999,0.29,0.0,0.0,0.71,0.71,0.71,1.85,1.13,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Albrighton,21,6,ARS,LEI,0,MID,5.3,0.1,0.3,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,11.8,2.0,1.6,0.3,0.0,0.1,0.6,1.0,86.0,469.0,-2.0,2.0,3,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.87,0.87,0.87,0.87,0.0,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Slimani,21,6,ARS,LEI,0,FWD,5.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,11.7,6.0,1.8,0.5,0.0,0.1,0.2,1.0,1148.0,795.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.41,0.94,0.94,0.94,0.0,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Choudhury,21,6,ARS,LEI,0,MID,4.8,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.6,0.0,0.5,0.7,0.0,0.1,0.4,1.0,121.0,182.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.82,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Morgan,21,6,ARS,LEI,0,DEF,4.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,409.0,498.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
James,21,6,ARS,LEI,0,MID,4.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2828.0,-1.0,1.0,5,0.0,0.07,0.07,0.0,0.03,0.0,0.1,0.1,0.06,0.16,0.16,0.1,0.04,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
James,21,6,ARS,LEI,0,MID,4.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2828.0,-1.0,1.0,5,0.0,0.04000000000000001,0.04000000000000001,-0.05000000000000002,-1.47,-1.4,0.1,0.1,0.06,0.16,0.16,0.1,0.04,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
James,21,6,ARS,LEI,0,MID,4.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2828.0,-1.0,1.0,6,0.0,0.03,0.03,0.05000000000000002,1.5,1.4,0.03,0.03,0.03,0.05,0.05,0.27,0.25,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
James,21,6,ARS,LEI,0,MID,4.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2828.0,-1.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.05,0.05,0.27,0.25,4,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.7299999999999995,0.7400000000000002,0.7399999999999993,0.7399999999999993,0.0,2.0599999999999987,-0.6099999999999994,2.0,5.0,1.3400000000000007,11,1.3333333333333333,1.1666666666666667,1.5,1.1516666666666666,1.1516666666666666,1.2066666666666668,1.2066666666666668,-0.05333333333333334,3.0666666666666664,2.965,7.0,4.5,1.3516666666666666
Pope,21,6,TOT,BUR,1,GKP,5.5,11.5,4.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,100.2,0.0,0.0,10.0,4.7,0.0,0.9,3.1,3.4,4029.0,28722.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.03,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Long,21,6,TOT,BUR,1,DEF,4.5,0.2,3.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,78.2,11.2,14.0,10.4,3.0,0.0,0.7,2.4,2.2,972.0,640.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.04000000000000001,0.04000000000000001,0.02,0.02,0.0,0.02,0.02,0.02,0.02,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Taylor,21,6,TOT,BUR,1,DEF,4.5,3.6,2.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,73.8,50.9,9.0,13.4,2.7,0.0,0.6,2.9,2.6,1911.0,11532.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.15999999999999992,0.16000000000000003,0.01,0.01,0.02,0.03,0.03,0.23,0.21,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Westwood,21,6,TOT,BUR,1,MID,5.4,0.5,4.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,90.0,122.3,34.0,24.7,4.0,0.0,0.7,3.0,3.2,573.0,2251.0,-1.0,1.0,5,0.0,0.08,0.08,0.6500000000000001,0.18999999999999995,0.0,0.02,0.02,0.22,0.24,0.24,0.3,0.2,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Brownhill,21,6,TOT,BUR,1,MID,5.0,0.0,2.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,49.6,75.3,55.0,18.0,2.0,0.0,0.4,2.0,2.0,112.0,197.0,0.0,0.0,5,0.0,0.07,0.07,0.08000000000000002,0.18999999999999995,0.16000000000000003,0.06,0.06,0.08,0.14,0.14,0.24,0.18,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
McNeil,21,6,TOT,BUR,1,MID,5.9,0.5,2.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,77.8,123.1,15.0,21.7,2.0,0.0,0.3,2.2,2.6,367.0,2606.0,-1.0,1.0,5,0.0,0.0,0.0,0.030000000000000027,0.24,0.24,0.01,0.01,0.09,0.1,0.1,0.13,0.1,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Wood,21,6,TOT,BUR,1,FWD,6.3,1.3,2.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.2,21.6,174.0,23.5,2.0,0.0,0.3,2.2,2.8,1138.0,11639.0,-2.0,2.0,5,0.0,0.14000000000000012,0.14000000000000012,0.05,0.19999999999999973,0.010000000000000009,0.36,0.36,0.01,0.37,0.37,0.41,0.05,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Tarkowski,21,6,TOT,BUR,1,DEF,5.4,2.7,2.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,63.4,21.4,74.0,15.9,2.7,0.0,0.5,1.5,2.7,1540.0,6185.0,-1.0,1.0,3,0.0,0.54,0.54,0.0,0.04000000000000001,0.04000000000000001,0.25,0.25,0.05,0.31,0.31,0.06,0.06,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Bardsley,21,6,TOT,BUR,1,DEF,4.5,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,12.9,6.0,5.1,0.3,0.0,0.1,0.2,0.3,26.0,3413.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.04,0.03,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Barnes,21,6,TOT,BUR,1,FWD,6.0,0.1,1.7,2.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.4,52.8,104.0,16.9,1.7,0.0,0.3,0.8,1.7,614.0,722.0,0.0,0.0,3,0.0,0.04999999999999999,0.04999999999999999,0.01999999999999999,0.24000000000000005,0.18,0.11,0.11,0.06,0.16,0.16,0.19,0.1,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Dunne,21,6,TOT,BUR,1,DEF,4.1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,21.2,38.0,12.6,0.0,0.0,0.0,2.0,4.0,5375.0,27614.0,1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.05,0.16,0.16,0.05,0.02,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Stephens,21,6,TOT,BUR,1,MID,4.4,7.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,6.6,21.0,4.8,0.7,0.0,0.2,0.9,2.0,8770.0,27715.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.03,0.09,0.06,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Pieters,21,6,TOT,BUR,1,DEF,4.4,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.0,17.0,2.6,2.0,0.0,0.5,0.9,2.0,96.0,3991.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.04,0.06,0.06,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Vydra,21,6,TOT,BUR,1,FWD,5.0,0.8,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.6,27.1,65.0,10.1,0.7,0.0,0.1,1.0,1.2,2159.0,5511.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.23,0.47,0.47,0.52,0.05,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Lowton,21,6,TOT,BUR,1,DEF,4.4,0.1,0.7,,,,,,,,,,,,,,,15.2,1.3,0.0,1.7,0.7,,0.2,0.5,2.0,,,-1.0,1.0,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.14,0.14,18,,,,,,,,,,,,,,,,,,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Rodriguez,21,6,TOT,BUR,1,FWD,5.9,0.3,0.7,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,12.8,13.0,3.0,0.7,0.0,0.1,0.5,1.0,310.0,976.0,-1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.41,0.51,0.51,0.51,0.0,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Brady,21,6,TOT,BUR,1,MID,5.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,2.5,17.0,2.7,0.3,0.0,0.1,0.4,1.0,84.0,136.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Gudmundsson,21,6,TOT,BUR,1,MID,5.4,0.0,2.0,2.0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.4,19.9,21.0,5.6,2.0,0.0,0.4,1.1,2.0,53.0,80.0,-1.0,1.0,3,0.0,0.049999999999999996,0.049999999999999996,0.0,0.13,0.08,0.05,0.05,0.05,0.1,0.1,0.07,0.04,18,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9499999999999997,0.9499999999999997,0.7999999999999998,0.7999999999999998,0.16,0.6999999999999993,-0.4299999999999997,4.0,6.0,1.46,5,2.6666666666666665,1.3333333333333333,1.8333333333333333,2.0283333333333333,1.9000000000000001,1.3016666666666665,0.9216666666666667,0.98,1.6500000000000001,2.813333333333333,5.5,4.5,1.7766666666666666
Areola,21,6,CRY,FUL,1,GKP,4.5,1.3,2.5,3.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,24.0,163.0,0.0,0.0,16.2,2.5,0.0,0.6,2.4,2.2,3699.0,3716.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.0,0.0,0.16,0.16,20,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0499999999999998,1.0500000000000003,2.8200000000000003,2.8100000000000005,-1.7599999999999998,-1.8599999999999994,0.9800000000000004,8.0,9.0,0.33000000000000007,8,1.3333333333333333,1.5,1.6666666666666667,1.2383333333333333,0.985,1.5483333333333331,1.1683333333333332,-0.18333333333333335,2.74,0.8633333333333333,3.5,7.666666666666667,1.2283333333333333
