Player,Season,Gameweek,Opponent,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Sigurdsson,21,6,sou,EVE,6.9,MID,1,2.3,1,57,0,0,0,2,0,0,0,0,0,0,0,1,47.2,51.9,25,12.4,2.3,0,0.3,1.4,1.7,1050,2478,-1,1,6,0,0.02,0.02,0,0.01,0,0.03,0.03,0.19,0.22,0.22,0.3,0.25,1,1,0,0,1,0,2,0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6,6,0.82
Godfrey,21,6,sou,EVE,5,DEF,0.1,1,1,90,0,0,0,2,0,0,0,0,0,0,0,12,31.4,11.9,0,4.4,1,0,0.2,0.4,1,1122,320,0,0,2,0,0,0,0,0.07,0.07,0,0,0.02,0.02,0.02,0.06,0.06,1,1,0,0,1,0,2,0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6,6,0.82
Iwobi,21,6,sou,EVE,5.9,MID,0.2,2.3,1,45,0,0,0,2,0,0,0,0,0,0,0,6,33.6,22.7,32,8.8,2.3,0,0.4,1.5,1.8,779,761,-1,1,5,0,0.05,0.05,0,0.07,0.02,0.03,0.03,0.32,0.35,0.35,0.73,0.38,1,1,0,0,1,0,2,0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6,6,0.82
Davies,21,6,sou,EVE,5.4,MID,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,2.8,0,2.5,0.7,0,0.1,0.7,1.3,122,377,-1,1,3,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,1,0,0,1,0,2,0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6,6,0.82
Delph,21,6,sou,EVE,4.9,MID,0,0.7,1,32,0,0,0,0,0,0,0,0,0,0,0,9,8.4,2.7,0,1.1,0.7,0,0.1,0.4,1,135,164,-1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6,6,0.82
Gordon,21,6,sou,EVE,4.4,MID,0.4,0.3,,,,,,,,,,,,,,,4.2,1.2,2,0.7,0.3,,0.1,0.2,1,,,-1,1,1,,,,,,,0,0,0,0,0,0.39,0.39,1,,,,,,,,,,,,,,,,,
Kean,21,6,sou,EVE,5.8,FWD,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,11,0.9,0,0,0,0.3,1,32,1084,-2,2,2,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0.2,0,1,1,0,0,1,0,2,0,0.29,0.29,0.74,0.74,-0.45,0.21,0.02,6,6,0.82
Ederson,21,6,whu,MCI,6,GKP,6,4.3,2,90,0,0,0,1,0,0,0,0,0,1,0,10,98.8,0,0,9.9,4.3,0,0.7,2.5,3,9888,14296,0,0,5,0,0,0,0,0.1,0.1,0,0,0,0,0,0.11,0.11,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Bernardo Silva,21,6,whu,MCI,7.4,MID,0.6,2,2,67,0,0,0,1,0,0,0,0,0,0,0,6,22.8,24.7,14,6.2,2,0,0.3,0.8,2,4702,3762,-1,1,3,0,0,0,0,0.11,0.11,0.07,0.07,0.03,0.1,0.1,0.48,0.38,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Fernandinho,21,6,whu,MCI,5.5,DEF,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,13.2,30,7.7,0.7,0,0.1,0.9,1.2,54,15826,0,0,4,0,0,0,0,0,0,0.29,0.29,0,0.29,0.29,0.43,0.41,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Sterling,21,6,whu,MCI,11.6,MID,7.4,7.3,2,90,0,0,0,1,0,0,0,0,0,0,0,1,115,98.6,200,41.4,7.3,0,0.6,2.5,5.8,37178,36504,1,-1,5,0,0.33,0.33,0,0.33,0,0.3,0.3,0.18,0.47,0.47,0.7,0.28,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Walker,21,6,whu,MCI,6,DEF,6.2,3.7,2,77,0,0,0,1,0,0,0,0,0,0,0,16,72.6,62.5,48,18.3,3.7,0,0.6,2.2,2.6,32334,13117,0,0,5,0,0.01,0.01,0.05,0.28,0.23,0.02,0.02,0.02,0.04,0.04,0.3,0.26,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Foden,21,6,whu,MCI,6.6,MID,8.3,4.7,6,45,1,0,0,0,0,0,0,0,0,0,0,21,101.8,62.8,157,32.1,4.7,0,0.7,3.8,5,64113,22596,1,-1,5,1,0.1,0.1,0,0.09,0,0.37,0.37,0.05,0.42,0.42,0.48,0.07,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Mahrez,21,6,whu,MCI,8.4,MID,3.7,2.3,2,90,0,0,0,1,0,0,0,0,0,0,0,11,77.2,120,177,37.4,2.3,0,0.3,2.3,4.8,15209,38564,-1,1,4,0,0.22,0.22,0.07,0.28,0.07,0.21,0.21,0.2,0.41,0.41,0.55,0.32,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
De Bruyne,21,6,whu,MCI,11.5,MID,15.2,1,1,22,0,0,0,0,0,0,0,0,0,0,0,7,122.4,204.7,138,46.6,1,0,0.1,1.6,4.5,26212,115898,0,0,4,0,0.05,0.05,0.33,0.33,0,0.46,0.22,0.44,0.89,0.66,0.75,0.31,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Aké,21,6,whu,MCI,5.5,DEF,6.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,24.7,19,10.8,2,0,0.4,2.4,3.2,1711,57969,0,0,4,0,0,0,0,0,0,0.13,0.13,0.01,0.13,0.13,0.3,0.29,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Mendy,21,6,whu,MCI,5.9,DEF,1.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,26.2,10,5.1,0.3,0,0.1,0.3,0.7,136,9990,-1,1,3,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.03,0.17,0.16,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Cancelo,21,6,whu,MCI,5.4,DEF,0.8,4.3,5,90,0,1,0,1,0,0,0,0,0,0,0,22,55,64.7,22,14.2,4.3,0,0.8,2.4,6.5,14752,1618,-1,1,2,0,0.05,0.05,0.17,0.32,0.2,0.02,0.02,0.18,0.2,0.2,0.62,0.49,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Garcia,21,6,whu,MCI,4.8,DEF,0.2,0.7,2,90,0,0,0,1,0,0,0,0,0,0,0,16,37,22.6,1,6,0.7,0,0.1,0.4,1,1074,622,-2,2,2,0,0.01,0.01,0,0.17,0.16,0.01,0.01,0,0.01,0.01,0.16,0.16,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Gündogan,21,6,whu,MCI,5.4,MID,0.3,1,2,90,0,0,0,1,0,0,0,0,0,0,0,9,12.4,34.4,10,5.7,1,0,0.2,0.6,1.5,1690,794,-1,1,2,0,0.09,0.09,0.12,0.32,0.11,0.07,0.07,0.12,0.19,0.19,0.25,0.08,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Agüero,21,6,whu,MCI,10.4,FWD,2.3,1,1,45,0,0,0,1,0,0,0,0,0,0,0,2,4,36.8,18,5.8,1,0,0.1,0.3,1.5,32284,52418,-1,1,2,0,0,0,0,0.14,0.15,0.04,0.04,0.57,0.6,0.6,0.72,0.38,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Torres,21,6,whu,MCI,6.9,MID,0.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,24,41,8.2,1.7,0,0.2,1,2.3,1438,3579,-1,1,3,0,0,0,0,0,0,0.17,0.17,0.13,0.3,0.3,0.3,0,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Stones,21,6,whu,MCI,4.9,DEF,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,0.3,0,2.1,0,0,0,0.4,2,667,2288,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Laporte,21,6,whu,MCI,6,DEF,2.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0.7,6,1.8,0.7,0,0.1,0.3,2,2323,12896,0,0,1,0,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0.17,0.17,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Jesus,21,6,whu,MCI,9.3,FWD,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13.8,45,10.6,0,0,0,0.6,6,109,2973,-2,2,1,0,0,0,0,0,0,0.24,0.24,0.24,0.48,0.48,1.04,0.56,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Delap,21,6,whu,MCI,4.5,FWD,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4,0.2,0,0,0,0.2,1,4019,8211,0,0,1,0,0,0,0,0,0,0.15,0.15,0,0.15,0.15,0.15,0,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Zinchenko,21,6,whu,MCI,5.5,DEF,0.2,0.3,,,,,,,,,,,,,,,0.4,1.2,0,0.2,0.3,,0.1,0.2,1,,,0,0,1,,,,,,,0,0,0,0,0,1,1,13,,,,,,,,,,,,,,,,,
Rodrigo,21,6,whu,MCI,5.4,MID,0.5,2,2,90,0,0,0,1,0,0,0,0,0,0,0,17,72,82.9,19,17.4,2,0,0.4,1.7,1.8,1133,2049,-1,1,5,0,0.03,0.03,0.04,0.35,0.28,0.02,0.02,0.02,0.04,0.04,0.41,0.37,13,1,0,1,0,1,1,1,0.89,0.89,0.26,0.26,0.63,0.4,0.33,13,2,1.94
Douglas Luiz,21,6,LEE,AVL,5,MID,0.3,2,2,90,0,0,0,3,0,0,0,0,0,0,0,10,57.4,34.7,35,12.8,2,0,0.4,2.2,2.2,819,1305,0,0,5,0,0,0,0.02,0.18,0.16,0.03,0.03,0.01,0.03,0.03,0.17,0.15,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Trézéguet,21,6,LEE,AVL,5.4,MID,1,3.2,2,65,0,0,0,1,0,0,0,0,0,0,0,4,74.8,91.3,78,24.3,3.2,0,0.6,3,3.2,2817,5404,-1,1,5,0,0.14,0.14,0.29,0.42,0,0.09,0.09,0.34,0.43,0.43,0.36,0.07,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Mings,21,6,LEE,AVL,5.2,DEF,10.2,5,0,90,0,0,0,3,0,0,0,1,0,0,0,11,147.2,24.3,44,21.7,5,0,1,5.8,6,79332,32903,2,-2,5,0,0,0,0.02,0.17,0.16,0.1,0.1,0.01,0.11,0.11,0.23,0.22,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Targett,21,6,LEE,AVL,4.5,DEF,1.8,3.2,1,90,0,0,0,3,0,0,0,0,0,0,0,8,45.4,29.3,32,10.8,3.2,0,0.7,4,3.6,15935,5036,0,0,5,0,0.11,0.11,0,0.57,0.57,0.04,0.04,0,0.04,0.04,0.23,0.23,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Grealish,21,6,LEE,AVL,7.3,MID,28,9,1,90,0,0,0,3,0,0,0,1,0,0,0,-5,206.8,187,237,63,9,0,1.2,5.3,7.8,223554,80664,3,-3,5,0,0.76,0.76,0.11,0.99,0.23,0.38,0.38,0.48,0.86,0.86,0.94,0.31,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
McGinn,21,6,LEE,AVL,5.5,MID,2.7,6.8,2,90,0,0,0,3,0,0,0,0,0,0,0,6,140.6,143.6,72,35.6,6.8,0,1.2,5.3,5.8,38876,12044,0,0,5,0,0.04,0.04,0,0.36,0.31,0.04,0.04,0.27,0.31,0.31,0.56,0.29,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Watkins,21,6,LEE,AVL,6,FWD,4.8,6.2,2,90,0,0,0,3,0,0,0,0,0,0,0,6,144.8,93.9,200,43.8,6.2,0,1,4.5,5.4,39923,45747,0,0,5,0,0.34,0.34,0.15,0.65,0.23,0.58,0.58,0.09,0.68,0.68,0.8,0.33,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Cash,21,6,LEE,AVL,5,DEF,0.7,3.5,1,90,0,0,0,3,0,0,0,0,0,0,0,8,108.8,61.3,20,19,3.5,0,0.7,3.8,3.8,4593,2340,0,0,5,0,0,0,0,0,0,0.01,0.01,0.04,0.05,0.05,0.18,0.14,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Barkley,21,6,LEE,AVL,6,MID,4.3,5,2,90,0,0,0,3,0,0,0,0,0,0,0,13,104,78.4,111,29.4,5,0,0.8,3.7,4.4,75243,18379,0,0,5,0,0.08,0.08,0.44,0.56,0.11,0.33,0.33,0.18,0.51,0.51,0.65,0.17,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Hourihane,21,6,LEE,AVL,6,MID,0.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2,77.7,23,16.3,3.5,0,0.6,2.8,8.5,260,2104,0,0,2,0,0,0,0,0,0,0.26,0.26,0.56,0.82,0.82,0.33,0.03,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Traoré,21,6,LEE,AVL,5.9,MID,0,1,1,24,0,0,0,2,0,0,0,0,0,0,0,2,5.8,2.6,47,5.6,1,0,0.2,0.7,1,218,412,-1,1,4,0,0,0,0,0.02,0.02,0.27,0.27,0,0.27,0.27,0.9,0.62,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Davis,21,6,LEE,AVL,4.4,FWD,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,12.9,6,2.3,0,0,0,0.2,1,12129,56890,-1,1,1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.54,0.54,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Nakamba,21,6,LEE,AVL,4.4,MID,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0.6,7,1.7,0.2,0,0,0.2,0.5,924,1576,-1,1,2,0,0,0,0,0,0,0.25,0.25,0,0.25,0.25,0.76,0.51,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Martínez,21,6,LEE,AVL,4.8,GKP,26.4,5.2,3,90,0,0,0,3,0,0,0,0,0,6,0,22,173.4,0,0,17.3,5.2,0,1.1,7.1,6.8,126172,17543,3,-3,5,0,0,0,0,0.12,0.12,0,0,0,0,0,0.21,0.21,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Konsa,21,6,LEE,AVL,4.7,DEF,8,3.5,1,90,0,0,0,3,0,0,0,0,0,0,0,11,123,0.5,59,18.2,3.5,0,0.7,6.2,5.8,59758,18401,2,-2,5,0,0.07,0.07,0,0.01,0.01,0.09,0.09,0,0.09,0.09,0.1,0.1,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
El Mohamady,21,6,LEE,AVL,4.4,DEF,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,11.1,2,1.7,0.2,0,0,0.2,1,366,1262,-1,1,1,0,0,0,0,0,0,0,0,0.58,0.58,0.58,0.58,0.58,3,1,0,0,1,0,3,0,1.5,1.5,2.38,2.38,-0.88,0.52,-1.29,7,20,0.82
Jorginho,21,6,mun,CHE,5.3,MID,13.3,7.7,3,90,0,0,1,0,0,0,0,0,0,0,0,14,172.8,64.4,77,31.5,7.7,0,1.5,6.6,7,101863,31292,3,-3,5,0,0.02,0.01,0,0.06,0.06,0.64,0.02,0.03,0.67,0.05,0.27,0.27,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Thiago Silva,21,6,mun,CHE,5.5,DEF,2.3,4.3,7,90,0,0,1,0,0,0,0,0,0,0,1,29,73.2,16,2,9.2,4.3,0,0.8,2.5,4.7,21665,3909,0,0,3,0,0,0,0,0.12,0.12,0,0,0.02,0.02,0.02,0.46,0.46,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Kanté,21,6,mun,CHE,4.9,MID,3.3,2.3,3,90,0,0,1,0,0,0,0,0,0,0,0,12,76.6,24.3,11,11.3,2.3,0,0.5,2.7,2.2,6348,11685,-1,1,6,0,0,0,0,0.11,0.12,0.01,0.01,0,0.01,0.01,0.3,0.29,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Werner,21,6,mun,CHE,9.3,FWD,20.7,6.7,2,70,0,0,1,0,0,0,0,0,0,0,0,5,117.4,60.3,251,42.9,6.7,0,0.7,3.1,4.8,54211,79392,-2,2,6,0,0.06,0.06,0,0.06,0,0.39,0.39,0.09,0.48,0.48,0.54,0.16,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Havertz,21,6,mun,CHE,8.4,MID,8.4,5,2,71,0,0,1,0,0,0,0,1,0,0,0,3,96.4,107.8,67,27.2,5,0,0.6,2.7,3.8,25349,51931,-1,1,6,0,0,0,0.06,0.05,0.05,0.13,0.13,0.1,0.22,0.22,0.54,0.35,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Zouma,21,6,mun,CHE,5.1,DEF,5.4,7.7,9,90,0,0,1,0,0,0,0,0,0,0,3,33,172.8,14.6,76,26.4,7.7,1,1.5,6.3,6.4,99979,10553,1,-1,5,0,0,0,0.02,0.12,0.12,0.04,0.04,0,0.04,0.04,0.11,0.11,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
James,21,6,mun,CHE,5,DEF,11.1,3,8,90,0,0,1,0,0,0,0,0,0,0,2,32,158.4,129,37,32.6,3,1,0.6,5,5,30648,48669,0,0,5,0,0.03,0.03,0,0.08,0.05,0.01,0.01,0.22,0.23,0.23,0.38,0.34,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Mount,21,6,mun,CHE,6.9,MID,5.3,1,1,18,0,0,0,0,0,0,0,0,0,0,0,3,87.4,113.8,137,33.8,1,0,0.1,2.8,3.8,5864,41470,-1,1,5,0,0,0,0,0,0,0.12,0.12,0.18,0.3,0.3,0.39,0.25,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Azpilicueta,21,6,mun,CHE,5.9,DEF,4.2,4,6,90,0,0,1,0,0,0,0,0,0,0,0,24,71.8,39.2,33,14.4,4,0,0.7,2.9,3.4,10600,8935,-1,1,5,0,0,0,0,0.06,0.05,0.02,0.02,0.01,0.03,0.03,0.3,0.28,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Christensen,21,6,mun,CHE,4.9,DEF,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4.1,20,9.5,0.3,0,0.1,0,0,395,1046,-1,1,4,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0.39,0.39,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Chilwell,21,6,mun,CHE,5.8,DEF,16.9,9,6,90,0,0,1,0,0,0,0,0,0,0,0,28,128.6,142.4,48,32,9,0,1.6,4.7,9,238893,16831,3,-3,3,0,0,0,0.06,0.11,0.09,0.05,0.05,0.12,0.17,0.17,0.31,0.22,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Alonso,21,6,mun,CHE,5.8,DEF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28.1,20,8.5,0,0,0,0.3,0.7,981,10030,-2,2,3,0,0,0,0,0,0,0.03,0.03,0.01,0.04,0.04,0.12,0.1,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Abraham,21,6,mun,CHE,7.2,FWD,2.2,2.3,1,19,0,0,0,0,0,0,0,0,0,0,0,3,44.2,15.8,113,17.4,2.3,0,0.3,1.9,2.8,1574,13820,-3,3,5,0,0,0,0,0,0,0.75,0.75,0.01,0.77,0.77,0.44,0,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Mendy,21,6,mun,CHE,5,GKP,2.1,4.3,7,90,0,0,1,0,0,0,0,0,0,4,0,27,23.8,0,0,2.4,4.3,0,0.9,2.6,6.5,63538,2724,0,0,2,0,0,0,0,0.03,0.03,0,0,0,0,0,0.01,0.01,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Pulisic,21,6,mun,CHE,8.3,MID,3.9,2,3,80,0,0,1,0,0,0,0,0,0,0,0,7,26.4,14.1,72,11.3,2,0,0.2,0.7,2,15207,18279,-2,2,3,0,0.12,0.12,0,0.16,0.06,0.12,0.12,0.03,0.15,0.15,0.44,0.33,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Hudson-Odoi,21,6,mun,CHE,5.8,MID,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6,59.5,49,15.5,1,0,0.2,1.7,3.3,365,2897,-2,2,3,0,0,0,0,0,0,0.12,0.12,0.3,0.42,0.42,0.5,0.32,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Kovacic,21,6,mun,CHE,5.4,MID,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,10.9,1,2,0.3,0,0.1,0.7,1.3,310,1996,-1,1,3,0,0,0,0,0,0,0,0,0,0,0,0.77,0.77,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Caballero,21,6,mun,CHE,4.8,GKP,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0.4,0,0,0,0.2,1,182,896,-2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Tomori,21,6,mun,CHE,4.8,DEF,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0.1,0,2.7,0,0,0,0,0,276,884,-2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Giroud,21,6,mun,CHE,6.7,FWD,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,6,0.8,0,0,0,0.1,1,537,2635,-3,3,1,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Arrizabalaga,21,6,mun,CHE,4.8,GKP,0.9,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,0,0,5,0.7,0,0.1,1.2,2,87,12306,-2,2,3,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,10,1,0,1,0,0,0,1,0.22,0.22,0.65,0.65,-0.43,0.65,0.71,1,6,0.79
Lucas Moura,21,6,bur,TOT,6.9,MID,1.6,1,1,56,0,0,0,0,0,0,0,0,0,0,0,1,43.6,40.7,121,20.5,1,0,0.1,2.3,2.7,2829,8862,-1,1,6,0,0,0,0.03,0.03,0,0.22,0.22,0.04,0.26,0.26,0.48,0.22,5,1,1,0,0,1,0,3,0.8,0.79,0.95,0.95,-0.15,-0.01,-0.48,6,4,1.2
Lloris,21,6,bur,TOT,5.5,GKP,5.7,4,9,90,0,0,1,0,0,0,0,0,0,3,2,28,96.4,0,0,9.7,4,0,0.7,3.5,3.2,10283,12269,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,5,1,1,0,0,1,0,3,0.8,0.79,0.95,0.95,-0.15,-0.01,-0.48,6,4,1.2
Højbjerg,21,6,bur,TOT,4.9,MID,0.8,3.3,3,90,0,0,1,0,0,0,0,0,0,0,0,11,110.2,80.1,11,20.2,3.3,0,0.7,3.1,2.5,4065,4024,-1,1,6,0,0,0,0,0.34,0.35,0.01,0.01,0.12,0.13,0.13,0.59,0.53,5,1,1,0,0,1,0,3,0.8,0.79,0.95,0.95,-0.15,-0.01,-0.48,6,4,1.2
Kane,21,6,bur,TOT,10.9,FWD,40.9,12.3,5,90,0,1,1,0,0,0,0,0,0,0,0,17,364,160.6,372,89.7,12.3,0,1.1,6,10.8,260112,10460,4,-4,6,0,0.22,0.22,0.39,0.18,0,0.8,0.68,0.6,1.41,1.28,1.1,0.12,5,1,1,0,0,1,0,3,0.8,0.79,0.95,0.95,-0.15,-0.01,-0.48,6,4,1.2
Dier,21,6,bur,TOT,4.9,DEF,1.1,2.7,6,90,0,0,1,0,0,0,0,0,0,0,0,27,86.8,3.8,4,9.5,2.7,0,0.6,2.7,2.6,2352,6807,-1,1,5,0,0,0,0,0.2,0.2,0.08,0.08,0,0.08,0.08,0.26,0.26,5,1,1,0,0,1,0,3,0.8,0.79,0.95,0.95,-0.15,-0.01,-0.48,6,4,1.2
