Player,Season,Gameweek,Opponent,Team,Home,Role,Cost,Sel.,Form,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Rashford,21,6,CHE,MUN,1,MID,9.5,6.8%,8.0,360.0,2.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,127.0,96.5,162.0,38.6,8.0,1.0,0.8,2.7,6.5,467627.0,356037.0,0.0,0.0,4,2.0,1.28,1.28,0.33,1.56,0.26,0.32,0.32,0.08,0.4,0.4,0.39,0.07,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,2.0
Fernandes,21,6,CHE,MUN,1,MID,10.5,21.9%,9.7,315.0,3.0,2.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,123.0,207.0,214.5,123.0,54.4,9.7,2.0,0.9,3.0,7.8,1126521.0,798615.0,0.0,0.0,4,1.0,2.61,0.33,1.21,1.6,0.29,0.74,0.09,0.34,1.08,0.44,0.45,0.08,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,3.0
Lindelöf,21,6,CHE,MUN,1,DEF,4.9,1.2%,1.0,270.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,57.6,3.9,4.0,6.5,1.0,0.0,0.2,0.8,1.3,25482.0,73180.0,-1.0,1.0,3,0.0,0.13,0.13,0.0,0.49,0.49,0.04,0.04,0.0,0.04,0.04,0.16,0.16,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,6.0
Wan-Bissaka,21,6,CHE,MUN,1,DEF,5.4,8.3%,2.7,270.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,95.4,28.1,44.0,16.7,2.7,0.0,0.5,1.5,2.7,202021.0,460921.0,-1.0,1.0,3,1.0,0.14,0.14,0.05,0.47,0.29,0.05,0.05,0.02,0.06,0.06,0.16,0.1,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,6.0
Pogba,21,6,CHE,MUN,1,MID,7.8,1.4%,1.7,241.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.8,24.6,20.0,7.3,1.7,0.0,0.2,0.9,1.8,59400.0,108114.0,-2.0,2.0,4,0.0,0.07,0.07,0.02,0.62,0.55,0.03,0.03,0.01,0.03,0.03,0.23,0.2,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,1.0
McTominay,21,6,CHE,MUN,1,MID,4.9,0.3%,1.0,225.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,52.6,71.6,40.0,16.4,1.0,0.0,0.2,1.0,1.7,8619.0,15743.0,-1.0,1.0,3,0.0,0.09,0.09,0.4,1.07,0.88,0.04,0.04,0.16,0.2,0.2,0.44,0.36,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,3.0
Martial,21,6,CHE,MUN,1,FWD,8.8,4.1%,1.0,206.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3.6,11.1,62.0,7.6,1.0,0.0,0.1,0.6,1.7,496401.0,1040719.0,-2.0,2.0,3,0.0,0.07,0.07,0.0,0.05,0.04,0.03,0.03,0.0,0.03,0.03,0.02,0.02,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,0.0
Greenwood,21,6,CHE,MUN,1,MID,7.3,3.6%,1.3,193.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.8,17.7,48.0,7.4,1.3,0.0,0.2,0.7,1.7,246258.0,507405.0,-2.0,2.0,3,0.0,0.48,0.48,0.07,0.49,0.04,0.22,0.22,0.03,0.25,0.25,0.23,0.02,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,1.0
Matic,21,6,CHE,MUN,1,MID,4.9,0.3%,2.0,136.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,28.4,17.5,9.0,5.5,2.0,0.0,0.4,1.2,2.0,8911.0,13983.0,-1.0,1.0,3,0.0,0.02,0.02,0.05,0.69,0.63,0.01,0.01,0.03,0.04,0.04,0.44,0.4,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,0.0
James,21,6,CHE,MUN,1,MID,6.3,0.3%,0.3,120.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,10.0,31.1,80.0,12.1,0.3,0.0,0.0,0.3,1.0,6153.0,19005.0,-2.0,2.0,2,0.0,0.29,0.29,0.1,0.49,0.13,0.2,0.2,0.07,0.27,0.27,0.34,0.09,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,1.0
Bailly,21,6,CHE,MUN,1,DEF,4.9,0.2%,-0.3,98.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,25.0,0.1,0.0,2.5,-0.3,0.0,-0.1,-0.2,-0.5,7998.0,14373.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,0.0
Mata,21,6,CHE,MUN,1,MID,5.9,0.1%,1.7,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.8,46.5,19.0,9.5,1.7,0.0,0.3,0.8,5.0,3696.0,6115.0,-1.0,1.0,1,0.0,0.05,0.05,0.09,0.4,0.35,0.05,0.05,0.09,0.14,0.14,0.4,0.35,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,1.0
Fosu-Mensah,21,6,CHE,MUN,1,DEF,4.4,0.1%,0.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.8,30.5,16.0,6.4,0.0,0.0,0.0,0.0,0.0,3450.0,5571.0,-1.0,1.0,1,0.0,0.02,0.02,0.31,0.4,0.36,0.02,0.02,0.32,0.34,0.34,0.43,0.38,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,0.0
van de Beek,21,6,CHE,MUN,1,MID,6.9,2.6%,1.0,60.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,41.6,16.5,31.0,8.9,1.0,0.0,0.1,1.3,2.2,148068.0,230675.0,-1.0,1.0,4,1.0,0.28,0.28,0.05,0.57,0.25,0.51,0.51,0.08,0.59,0.59,1.03,0.44,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,0.0
Ighalo,21,6,CHE,MUN,1,FWD,6.3,0.2%,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.0,0.2,0.0,0.0,0.0,0.2,1.0,5330.0,16740.0,-2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,2,0,2.0,9.0,12,6,5.76,3.48,9.06,6.78,-3.3,9.59,9.21,30.0,25.0,3.74,8,2.6,1.8,1.6,1.8079999999999998,1.198,1.226,1.226,-0.028000000000000004,2.138,3.3259999999999996,7.0,5.2,1.752,0.0
Fabio Silva,21,6,NEW,WOL,1,FWD,5.3,0.7%,0.3,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.2,13.1,40.0,5.6,0.3,0.0,0.1,0.4,1.0,23548.0,74194.0,-2.0,2.0,2,0.0,0.1,0.1,0.01,0.11,0.01,0.25,0.25,0.03,0.28,0.28,0.28,0.03,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,0.0
Vitinha,21,6,NEW,WOL,1,MID,4.9,0.0%,0.3,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.6,12.9,0.0,2.2,0.3,0.0,0.1,0.4,1.0,815.0,2273.0,-1.0,1.0,2,0.0,0.0,0.0,0.01,0.11,0.09,0.0,0.0,0.07,0.07,0.07,0.53,0.46,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,0.0
Patrício,21,6,NEW,WOL,1,GKP,5.5,7.7%,4.3,450.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,110.0,119.2,0.0,0.0,11.8,4.3,0.0,0.8,4.0,4.4,242886.0,161727.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,2.0
Boly,21,6,NEW,WOL,1,DEF,5.5,2.5%,4.7,450.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,85.8,3.2,22.0,11.1,4.7,0.0,0.9,3.8,4.2,68556.0,74354.0,0.0,0.0,5,0.0,0.06,0.06,0.0,0.43,0.43,0.01,0.01,0.0,0.01,0.01,0.09,0.09,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,2.0
Coady,21,6,NEW,WOL,1,DEF,5.0,8.8%,3.7,450.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,92.0,69.8,11.5,0.0,8.2,3.7,0.0,0.7,4.0,4.0,239940.0,248922.0,0.0,0.0,5,0.0,0.0,0.0,0.05,0.25,0.2,0.0,0.0,0.01,0.01,0.01,0.05,0.04,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,2.0
Jiménez,21,6,NEW,WOL,1,FWD,8.5,19.9%,3.3,450.0,3.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,86.0,118.6,25.2,183.0,32.8,3.3,0.0,0.4,2.8,4.8,990525.0,923038.0,0.0,0.0,5,3.0,1.75,1.75,0.29,1.76,0.21,0.35,0.35,0.06,0.41,0.41,0.35,0.04,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,9.0
Neto,21,6,NEW,WOL,1,MID,5.5,1.4%,4.3,403.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,86.2,130.8,90.0,30.8,4.3,0.0,0.8,3.8,4.2,123041.0,55863.0,0.0,0.0,5,1.0,0.27,0.27,0.37,1.17,0.74,0.06,0.06,0.08,0.14,0.14,0.26,0.16,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,2.0
Moutinho,21,6,NEW,WOL,1,MID,5.4,1.8%,1.7,335.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,53.0,95.7,9.0,15.9,1.7,0.0,0.3,1.9,2.0,30809.0,125426.0,-1.0,1.0,5,0.0,0.05,0.05,0.34,0.84,0.67,0.01,0.01,0.09,0.1,0.1,0.22,0.18,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,1.0
Podence,21,6,NEW,WOL,1,MID,5.5,4.1%,2.0,299.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,60.2,55.2,31.0,14.6,2.0,0.0,0.4,3.1,4.2,545403.0,297028.0,0.0,0.0,4,0.0,0.56,0.56,0.59,1.13,0.23,0.17,0.17,0.17,0.34,0.34,0.33,0.07,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,3.0
Neves,21,6,NEW,WOL,1,MID,5.4,1.7%,1.7,292.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,52.4,31.6,77.0,16.2,1.7,0.0,0.3,1.5,1.6,28827.0,94255.0,-1.0,1.0,5,0.0,0.36,0.36,0.09,0.91,0.53,0.11,0.11,0.03,0.14,0.14,0.28,0.16,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,3.0
Dendoncker,21,6,NEW,WOL,1,MID,4.9,1.2%,3.0,282.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,52.6,76.2,39.0,16.8,3.0,0.0,0.6,2.7,3.2,29253.0,98194.0,-1.0,1.0,4,0.0,0.08,0.08,0.21,0.27,0.05,0.03,0.03,0.07,0.09,0.09,0.09,0.02,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,2.0
Traoré,21,6,NEW,WOL,1,MID,6.4,10.6%,1.3,274.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,53.6,59.7,19.0,13.3,1.3,0.0,0.2,1.4,1.8,227201.0,837031.0,-1.0,1.0,5,0.0,0.16,0.16,0.25,0.58,0.21,0.05,0.05,0.08,0.13,0.13,0.19,0.07,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,1.0
Semedo,21,6,NEW,WOL,1,DEF,5.5,2.1%,4.3,239.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,37.2,13.1,26.0,7.7,4.3,0.0,0.8,2.4,4.3,165880.0,46465.0,0.0,0.0,3,0.0,0.4,0.4,0.0,0.49,0.1,0.15,0.15,0.0,0.15,0.15,0.18,0.04,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,2.0
Kilman,21,6,NEW,WOL,1,DEF,4.1,7.4%,7.0,180.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,66.0,52.4,32.2,0.0,8.4,7.0,1.0,1.7,5.1,10.5,441085.0,84638.0,1.0,-1.0,2,0.0,0.0,0.0,0.16,0.19,0.1,0.0,0.0,0.08,0.08,0.08,0.09,0.05,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,2.0
Vinagre,21,6,NEW,WOL,1,DEF,4.3,2.2%,0.0,172.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.2,25.3,0.0,5.7,0.0,0.0,0.0,0.2,0.5,56343.0,537908.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.09,0.09,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,0.0
Marçal,21,6,NEW,WOL,1,DEF,4.9,0.2%,0.3,98.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,18.4,1.8,0.0,2.1,0.3,0.0,0.1,1.4,2.3,21641.0,29644.0,-1.0,1.0,3,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.4,0.4,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,1.0
Hoever,21,6,NEW,WOL,1,DEF,4.5,0.0%,0.7,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.8,15.2,2.0,3.1,0.7,0.0,0.2,0.4,1.0,2168.0,1106.0,0.0,0.0,2,0.0,0.0,0.0,0.04,0.05,0.05,0.0,0.0,0.13,0.13,0.13,0.17,0.17,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,0.0
Buur,21,6,NEW,WOL,1,DEF,4.0,2.6%,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.5,0.0,0.1,0.0,0.0,0.0,0.2,1.0,146146.0,117379.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,0.0
Saïss,21,6,NEW,WOL,1,DEF,5.2,17.6%,5.0,450.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,112.0,114.8,19.5,60.0,19.6,5.0,1.0,1.0,6.0,6.2,1195034.0,319097.0,2.0,-2.0,5,1.0,0.46,0.46,0.34,0.88,0.25,0.09,0.09,0.07,0.16,0.16,0.18,0.05,6,5,3,0,2.0,5.0,7,9,4.24,4.24,8.14,7.37,-3.14,15.49,11.08,14.0,40.0,4.56,13,1.4,1.8,1.4,1.19,0.884,1.716,1.412,-0.528,3.568,1.6179999999999999,4.8,7.2,1.114,7.0
Felipe Anderson,21,6,MCI,WHU,1,MID,6.2,0.2%,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4,0.4,2.0,0.5,0.0,0.0,0.0,0.3,1.0,4586.0,30990.0,-3.0,3.0,2,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,2.27,2.27,9,5,2,1,2.0,11.0,7,7,9.51,9.51,5.61,5.61,3.91,17.33,11.45,20.0,33.0,9.16,11,1.75,1.75,1.75,1.5925,1.4025,1.75,1.18,0.2225,2.2975,4.72,7.75,3.5,1.34,0.0
Fabianski,21,6,MCI,WHU,1,GKP,5.0,1.5%,5.0,450.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,81.0,46.4,0.0,0.0,4.7,5.0,0.0,1.0,3.4,3.4,26027.0,47569.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.02,0.02,9,5,2,1,2.0,11.0,7,7,9.51,9.51,5.61,5.61,3.91,17.33,11.45,20.0,33.0,9.16,11,1.75,1.75,1.75,1.5925,1.4025,1.75,1.18,0.2225,2.2975,4.72,7.75,3.5,1.34,7.0
Ogbonna,21,6,MCI,WHU,1,DEF,4.9,0.4%,4.0,450.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,99.8,13.5,33.0,14.6,4.0,0.0,0.8,2.9,2.8,8559.0,14180.0,-1.0,1.0,5,0.0,0.14,0.14,0.15,0.87,0.87,0.03,0.03,0.03,0.06,0.06,0.17,0.17,9,5,2,1,2.0,11.0,7,7,9.51,9.51,5.61,5.61,3.91,17.33,11.45,20.0,33.0,9.16,11,1.75,1.75,1.75,1.5925,1.4025,1.75,1.18,0.2225,2.2975,4.72,7.75,3.5,1.34,2.0
Cresswell,21,6,MCI,WHU,1,DEF,5.0,5.4%,9.0,450.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,144.0,158.6,185.2,1.0,34.5,9.0,1.0,1.8,5.8,5.8,332387.0,74906.0,0.0,0.0,5,0.0,0.04,0.04,1.13,2.52,2.04,0.01,0.01,0.23,0.23,0.23,0.5,0.41,9,5,2,1,2.0,11.0,7,7,9.51,9.51,5.61,5.61,3.91,17.33,11.45,20.0,33.0,9.16,11,1.75,1.75,1.75,1.5925,1.4025,1.75,1.18,0.2225,2.2975,4.72,7.75,3.5,1.34,2.0
Rice,21,6,MCI,WHU,1,MID,4.9,2.9%,2.7,450.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.4,61.1,30.0,17.3,2.7,0.0,0.6,2.4,2.4,48831.0,177414.0,-1.0,1.0,5,0.0,0.17,0.17,0.23,1.57,1.3,0.03,0.03,0.05,0.08,0.08,0.31,0.26,9,5,2,1,2.0,11.0,7,7,9.51,9.51,5.61,5.61,3.91,17.33,11.45,20.0,33.0,9.16,11,1.75,1.75,1.75,1.5925,1.4025,1.75,1.18,0.2225,2.2975,4.72,7.75,3.5,1.34,2.0
Soucek,21,6,MCI,WHU,1,MID,4.9,2.9%,3.3,450.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,46.0,48.0,162.0,25.6,3.3,0.0,0.7,2.9,2.8,83587.0,255383.0,-1.0,1.0,5,0.0,1.63,1.63,0.32,2.44,1.02,0.33,0.33,0.06,0.39,0.39,0.49,0.2,9,5,2,1,2.0,11.0,7,7,9.51,9.51,5.61,5.61,3.91,17.33,11.45,20.0,33.0,9.16,11,1.75,1.75,1.75,1.5925,1.4025,1.75,1.18,0.2225,2.2975,4.72,7.75,3.5,1.34,2.0
Bowen,21,6,MCI,WHU,1,MID,6.3,2.1%,8.3,434.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,125.2,57.0,158.0,34.1,8.3,1.0,1.3,4.6,5.8,136136.0,108062.0,-2.0,2.0,5,3.0,2.29,2.29,0.24,3.15,0.84,0.47,0.47,0.05,0.52,0.52,0.64,0.17,9,5,2,1,2.0,11.0,7,7,9.51,9.51,5.61,5.61,3.91,17.33,11.45,20.0,33.0,9.16,11,1.75,1.75,1.75,1.5925,1.4025,1.75,1.18,0.2225,2.2975,4.72,7.75,3.5,1.34,2.0
