Player,Team,Role,Cost,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Mendy,LEI,MID,4.5,3.1%,2.3,16.0,525.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,75.0,77.2,45.5,8.0,13.0,2.3,0.0,0.5,3.6,2.7,275607.0,129841.0,0.0,0.0,6,0.0,0.01,0.01,0.11,1.04,0.92,0.0,0.0,0.02,0.02,0.02,0.18,0.16,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Barnes,LEI,MID,7.0,4.7%,2.3,25.0,524.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,92.8,56.3,223.0,37.2,2.3,0.0,0.3,3.6,4.2,427867.0,383726.0,0.0,0.0,6,1.0,1.3,1.3,0.09,1.46,0.16,0.22,0.22,0.02,0.24,0.24,0.25,0.03,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Vardy,LEI,FWD,10.0,17.3%,3.0,41.0,384.0,6.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,164.0,216.8,24.2,177.0,41.9,3.0,2.0,0.3,4.1,8.2,1064171.0,1319779.0,0.0,0.0,5,2.0,4.54,1.5,0.16,1.88,0.22,1.07,0.35,0.04,1.11,0.39,0.44,0.05,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Söyüncü,LEI,DEF,5.4,5.0%,0.3,8.0,360.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,83.4,24.6,44.0,15.2,0.3,0.0,0.1,1.5,2.0,101330.0,675905.0,-1.0,1.0,4,0.0,0.1,0.1,0.11,0.49,0.49,0.03,0.03,0.03,0.05,0.05,0.12,0.12,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Praet,LEI,MID,5.5,0.4%,1.3,20.0,350.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,84.2,65.3,70.0,21.7,1.3,0.0,0.2,3.6,4.0,68018.0,54814.0,0.0,0.0,5,1.0,0.29,0.29,0.73,1.23,0.96,0.07,0.07,0.18,0.25,0.25,0.31,0.24,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Evans,LEI,DEF,5.5,0.2%,2.0,8.0,349.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,48.0,61.6,2.2,0.0,6.4,2.0,0.0,0.4,1.5,2.0,9899.0,6802.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.02,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Pérez,LEI,MID,6.2,1.1%,1.0,8.0,280.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,33.0,36.8,103.0,17.4,1.0,0.0,0.2,1.3,2.0,24633.0,176122.0,-3.0,3.0,4,0.0,0.35,0.35,0.12,1.12,0.83,0.11,0.11,0.04,0.15,0.15,0.35,0.26,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Fofana,LEI,DEF,5.0,0.1%,2.3,7.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,40.6,1.4,0.0,4.2,2.3,0.0,0.5,1.4,3.5,3899.0,629.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.22,0.22,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Ndidi,LEI,MID,4.8,0.7%,0.0,5.0,180.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,47.8,1.5,0.0,4.9,0.0,0.0,0.0,1.0,2.5,17800.0,124335.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.0,0.0,0.0,0.0,0.29,0.29,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Maddison,LEI,MID,7.0,2.4%,1.0,15.0,170.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,40.2,45.8,41.0,12.4,1.0,0.0,0.1,2.1,3.0,226765.0,192715.0,0.0,0.0,5,1.0,0.19,0.19,0.12,0.18,0.08,0.1,0.1,0.06,0.16,0.16,0.1,0.04,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Amartey,LEI,DEF,4.0,1.1%,0.0,0.0,144.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,22.4,1.8,0.0,2.4,0.0,0.0,0.0,0.0,0.0,39044.0,71747.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.27,0.27,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Iheanacho,LEI,FWD,5.7,0.3%,1.0,4.0,101.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.6,38.1,29.0,7.6,1.0,0.0,0.2,0.7,1.3,9353.0,36102.0,-3.0,3.0,3,0.0,0.11,0.11,0.39,0.5,0.0,0.1,0.1,0.34,0.44,0.44,0.44,0.0,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Fuchs,LEI,DEF,4.5,0.1%,2.0,7.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,27.0,3.0,0.0,3.0,2.0,0.0,0.4,1.6,3.5,5623.0,4449.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.34,0.34,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Ünder,LEI,MID,5.9,0.1%,1.7,5.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.6,14.6,8.0,4.5,1.7,0.0,0.3,0.8,2.5,6208.0,3945.0,-1.0,1.0,2,0.0,0.0,0.0,0.37,0.96,0.59,0.0,0.0,0.71,0.71,0.71,1.85,1.13,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Albrighton,LEI,MID,5.3,0.1%,0.3,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,11.8,2.0,1.6,0.3,0.0,0.1,0.6,1.0,2817.0,9916.0,-2.0,2.0,3,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.87,0.87,0.87,0.87,0.0,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Slimani,LEI,FWD,5.0,0.1%,0.5,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,11.7,6.0,1.8,0.5,0.0,0.1,0.2,1.0,4036.0,1366.0,0.0,0.0,1,0.0,0.1,0.1,0.08,0.18,0.0,0.53,0.53,0.41,0.94,0.94,0.94,0.0,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Choudhury,LEI,MID,4.8,0.1%,0.7,2.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2,1.6,0.0,0.5,0.7,0.0,0.1,0.4,1.0,1385.0,3947.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.82,0.82,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Morgan,LEI,DEF,4.4,0.1%,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,5958.0,6686.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
James,LEI,MID,4.4,0.3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15774.0,33578.0,-1.0,1.0,5,1.0,0.19,0.19,0.12,0.18,0.08,0.1,0.1,0.06,0.16,0.16,0.1,0.04,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
James,LEI,MID,4.4,0.3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15774.0,33578.0,-1.0,1.0,6,1.0,0.15,0.15,0.17,1.65,1.48,0.03,0.03,0.03,0.05,0.05,0.27,0.25,4,6,4,0,2.0,13.0,8,12,8.67,4.87,6.97,6.97,-2.1,12.69,13.58,28.0,32.0,9.06
Pope,BUR,GKP,5.5,11.5%,4.7,17.0,450.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,79.0,100.2,0.0,0.0,10.0,4.7,1.0,0.9,3.1,3.4,130407.0,427456.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.03,0.03,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Long,BUR,DEF,4.5,0.2%,3.0,11.0,450.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,64.0,78.2,11.2,14.0,10.4,3.0,0.0,0.7,2.4,2.2,6977.0,7964.0,0.0,0.0,5,0.0,0.09,0.09,0.02,0.1,0.1,0.02,0.02,0.0,0.02,0.02,0.02,0.02,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Taylor,BUR,DEF,4.5,3.6%,2.7,13.0,450.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,73.8,50.9,9.0,13.4,2.7,0.0,0.6,2.9,2.6,126798.0,191162.0,0.0,0.0,5,0.0,0.03,0.03,0.1,1.15,1.05,0.01,0.01,0.02,0.03,0.03,0.23,0.21,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Westwood,BUR,MID,5.4,0.5%,4.0,16.0,450.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,86.0,90.0,122.3,34.0,24.7,4.0,0.0,0.7,3.0,3.2,7993.0,33178.0,-1.0,1.0,5,1.0,0.1,0.1,1.11,1.52,0.99,0.02,0.02,0.22,0.24,0.24,0.3,0.2,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Brownhill,BUR,MID,5.0,0.0%,2.0,10.0,450.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,49.6,75.3,55.0,18.0,2.0,0.0,0.4,2.0,2.0,1872.0,2244.0,0.0,0.0,5,0.0,0.31,0.31,0.4,1.22,0.9,0.06,0.06,0.08,0.14,0.14,0.24,0.18,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
McNeil,BUR,MID,5.9,0.5%,2.0,13.0,450.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,77.8,123.1,15.0,21.7,2.0,0.0,0.3,2.2,2.6,14126.0,38953.0,-1.0,1.0,5,0.0,0.04,0.04,0.44,0.63,0.48,0.01,0.01,0.09,0.1,0.1,0.13,0.1,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Wood,BUR,FWD,6.3,1.3%,2.0,14.0,450.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,46.2,21.6,174.0,23.5,2.0,0.0,0.3,2.2,2.8,77172.0,146399.0,-2.0,2.0,5,1.0,1.79,1.79,0.05,2.07,0.23,0.36,0.36,0.01,0.37,0.37,0.41,0.05,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Tarkowski,BUR,DEF,5.4,2.7%,2.7,8.0,270.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,63.4,21.4,74.0,15.9,2.7,0.0,0.5,1.5,2.7,22619.0,229115.0,-1.0,1.0,3,0.0,0.76,0.76,0.16,0.19,0.19,0.25,0.25,0.05,0.31,0.31,0.06,0.06,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Bardsley,BUR,DEF,4.5,0.3%,0.3,1.0,270.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,31.4,12.9,6.0,5.1,0.3,0.0,0.1,0.2,0.3,10282.0,26851.0,0.0,0.0,3,0.0,0.06,0.06,0.0,0.13,0.1,0.02,0.02,0.0,0.02,0.02,0.04,0.03,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Barnes,BUR,FWD,6.0,0.1%,1.7,5.0,240.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,12.4,52.8,104.0,16.9,1.7,0.0,0.3,0.8,1.7,4502.0,8473.0,0.0,0.0,3,0.0,0.29,0.29,0.16,0.53,0.29,0.11,0.11,0.06,0.16,0.16,0.19,0.1,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Dunne,BUR,DEF,4.1,7.8%,0.0,8.0,180.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,66.2,21.2,38.0,12.6,0.0,0.0,0.0,2.0,4.0,695153.0,229890.0,1.0,-1.0,2,1.0,0.22,0.22,0.1,0.1,0.04,0.11,0.11,0.05,0.16,0.16,0.05,0.02,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Stephens,BUR,MID,4.4,7.8%,0.7,4.0,157.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.8,6.6,21.0,4.8,0.7,0.0,0.2,0.9,2.0,207177.0,546186.0,-1.0,1.0,2,0.0,0.05,0.05,0.0,0.16,0.1,0.03,0.03,0.0,0.03,0.03,0.09,0.06,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Pieters,BUR,DEF,4.4,0.6%,2.0,4.0,140.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.6,2.0,17.0,2.6,2.0,0.0,0.5,0.9,2.0,18124.0,64265.0,-1.0,1.0,2,0.0,0.06,0.06,0.0,0.09,0.09,0.04,0.04,0.0,0.04,0.04,0.06,0.06,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Vydra,BUR,FWD,5.0,0.8%,0.7,5.0,124.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.6,27.1,65.0,10.1,0.7,0.0,0.1,1.0,1.2,59232.0,61732.0,0.0,0.0,4,0.0,0.31,0.31,0.31,0.68,0.06,0.24,0.24,0.23,0.47,0.47,0.52,0.05,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Lowton,BUR,DEF,4.4,0.1%,0.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.2,1.3,0.0,1.7,0.7,0.0,0.2,0.5,2.0,1224.0,7094.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.14,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Rodriguez,BUR,FWD,5.9,0.3%,0.7,3.0,88.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3.8,12.8,13.0,3.0,0.7,0.0,0.1,0.5,1.0,7637.0,44101.0,-1.0,1.0,3,0.0,0.1,0.1,0.39,0.49,0.0,0.1,0.1,0.41,0.51,0.51,0.51,0.0,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Brady,BUR,MID,5.0,0.0%,0.3,2.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.2,2.5,17.0,2.7,0.3,0.0,0.1,0.4,1.0,925.0,3379.0,0.0,0.0,2,0.0,0.06,0.06,0.0,0.06,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Gudmundsson,BUR,MID,5.4,0.0%,2.0,6.0,173.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.4,19.9,21.0,5.6,2.0,0.0,0.4,1.1,2.0,10035.0,13628.0,-1.0,1.0,3,0.0,0.09,0.09,0.1,0.13,0.08,0.05,0.05,0.05,0.1,0.1,0.07,0.04,18,5,0,1,4.0,3.0,9,1,4.35,4.35,5.18,4.42,-0.07,12.08,11.4,31.0,33.0,6.05
Areola,FUL,GKP,4.5,1.3%,2.5,11.0,450.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,87.0,163.0,0.0,0.0,16.2,2.5,0.0,0.6,2.4,2.2,47499.0,61843.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.79,0.79,0.0,0.0,0.0,0.0,0.0,0.16,0.16,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Ream,FUL,DEF,4.4,0.2%,1.5,7.0,450.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,82.6,4.7,0.0,8.8,1.5,0.0,0.3,1.6,1.4,5332.0,8906.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.12,0.12,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Cairney,FUL,MID,5.3,0.1%,3.5,15.0,450.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,119.0,173.0,44.0,33.6,3.5,0.0,0.7,2.8,3.0,2614.0,13906.0,-2.0,2.0,5,1.0,0.17,0.17,0.28,1.62,1.49,0.03,0.03,0.06,0.09,0.09,0.32,0.3,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Cavaleiro,FUL,MID,5.4,0.1%,1.2,9.0,426.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,37.8,122.0,45.0,20.4,1.2,0.0,0.2,1.7,1.8,2702.0,7210.0,-1.0,1.0,5,0.0,0.09,0.09,0.29,0.87,0.63,0.02,0.02,0.06,0.08,0.08,0.18,0.13,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Bryan,FUL,DEF,4.8,0.5%,0.5,6.0,336.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,60.2,50.6,25.0,13.6,0.5,0.0,0.1,1.2,1.5,11808.0,45899.0,-2.0,2.0,4,0.0,0.08,0.08,0.1,0.54,0.43,0.02,0.02,0.03,0.05,0.05,0.14,0.11,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Odoi,FUL,DEF,4.4,0.1%,0.0,1.0,270.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,35.4,20.8,8.0,6.4,0.0,0.0,0.0,0.2,0.3,5250.0,5055.0,-1.0,1.0,3,0.0,0.04,0.04,0.05,0.43,0.39,0.01,0.01,0.02,0.03,0.03,0.14,0.13,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Aina,FUL,DEF,4.5,0.0%,1.7,5.0,270.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,53.2,43.9,6.0,10.2,1.7,0.0,0.4,1.1,1.7,2028.0,711.0,0.0,0.0,3,0.0,0.0,0.0,0.12,0.48,0.48,0.0,0.0,0.04,0.04,0.04,0.16,0.16,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Hector,FUL,DEF,4.3,0.2%,0.0,0.0,237.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,38.8,11.3,18.0,6.7,0.0,0.0,0.0,0.0,0.0,3665.0,14458.0,-2.0,2.0,3,0.0,0.09,0.09,0.02,0.39,0.37,0.03,0.03,0.01,0.04,0.04,0.15,0.14,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Kamara,FUL,MID,4.9,0.1%,-0.2,2.0,214.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-4.0,10.8,43.3,32.0,8.0,-0.2,0.0,0.0,0.4,0.4,4046.0,8610.0,-1.0,1.0,5,0.0,0.64,0.64,0.14,0.85,0.13,0.26,0.26,0.06,0.32,0.32,0.35,0.05,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Loftus-Cheek,FUL,MID,5.9,0.2%,1.7,7.0,213.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.2,24.1,37.0,7.9,1.7,0.0,0.3,1.2,2.3,7587.0,10071.0,-1.0,1.0,3,0.0,0.03,0.03,0.02,0.19,0.17,0.01,0.01,0.01,0.02,0.02,0.08,0.07,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Lookman,FUL,MID,5.0,0.4%,4.3,13.0,203.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,75.8,74.7,87.0,23.8,4.3,0.0,0.9,2.6,4.3,32661.0,5390.0,0.0,0.0,3,1.0,0.45,0.45,0.26,1.83,1.19,0.2,0.2,0.11,0.31,0.31,0.81,0.53,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Adarabioyo,FUL,DEF,4.5,0.0%,1.5,3.0,180.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.2,1.1,8.0,4.0,1.5,0.0,0.3,0.7,1.5,990.0,267.0,0.0,0.0,2,0.0,0.05,0.05,0.0,0.21,0.21,0.02,0.02,0.0,0.02,0.02,0.11,0.11,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Reed,FUL,MID,4.5,0.7%,1.0,8.0,170.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,41.8,30.1,8.0,8.0,1.0,0.0,0.2,1.8,2.7,45515.0,76650.0,0.0,0.0,3,0.0,0.04,0.04,0.04,0.2,0.16,0.02,0.02,0.02,0.04,0.04,0.11,0.08,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Onomah,FUL,MID,4.8,0.1%,0.0,3.0,131.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,7.4,2.0,2.1,0.0,0.0,0.0,0.6,1.5,1904.0,10907.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.04,0.04,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Tete,FUL,DEF,4.4,0.1%,0.0,2.0,128.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,53.0,67.5,4.0,12.4,0.0,0.0,0.0,0.5,1.0,5737.0,11497.0,-1.0,1.0,2,0.0,0.0,0.0,0.19,0.29,0.1,0.0,0.0,0.13,0.13,0.13,0.2,0.07,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
Le Marchand,FUL,DEF,4.3,0.1%,0.2,1.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,12.6,1.6,1.0,1.6,0.2,0.0,0.0,0.2,0.5,1189.0,7978.0,-2.0,2.0,2,0.0,0.01,0.01,0.0,0.25,0.25,0.01,0.01,0.0,0.01,0.01,0.19,0.19,20,6,0,1,5.0,5.0,14,1,5.59,4.07,11.02,9.49,-5.42,12.25,13.23,24.0,38.0,4.65
